token,address,balance,rank,share
BAL,0xcd0f3266af30515d6d383971732a3e14af537a5a,10068.58,234,0.00033467602940473885
BAL,0xd9ff8cca757a46779ac69f085b6f5002c41546ac,10038.14,235,0.000333664214597181
BAL,0x783cc67242fd639a7621ea1a1c511e4c64d7c66d,10032.489161992324,236,0.0003334763827452994
BAL,0x0fa2786025a90c6b7348781c725164ae8d3d36a2,10028.08,237,0.0003333298237639343
BAL,0x548000e90dffc0a860b45671a6ff3f68a035b173,10008.72,238,0.00033268630422798423
BAL,0x3f993093c3917fe7a117f37cfd008775249f59c8,10000.000000000004,239,0.0003323964545196432
BAL,0x9be6ff2a1d5139eda96339e2644dc1f05d803600,10000.0,240,0.0003323964545196431
BAL,0xbcf751dbfe314ee96a660efa2fcb259cbc364c29,10000.0,241,0.0003323964545196431
BAL,0x72ba1965320ab5352fd6d68235cc3c5306a6ffa2,10000.0,242,0.0003323964545196431
BAL,0x2fd0e85528644bbe77097d83328cfa31ea74204d,10000.0,243,0.0003323964545196431
BAL,0x10dad59905d93ca37cd25a35f25349cb5956ba8e,9998.240000000224,244,0.0003323379527436551
BAL,0xa74e8ae2f83d2564af25420ad4d6a7fe224b053f,9964.920000000002,245,0.00033123040775718827
BAL,0x87cc0d34f6111c8a7a4bdf758a9a715a3675f941,9930.5555555556,246,0.00033008814580770264
BAL,0xd0be1fded5d964619b92b3672c08c43305529be0,9749.384602874052,247,0.00032406608757437334
BAL,0xa55089dac776d5a71264026b4f849a327eccced7,9742.00577547815,248,0.00032382081796788234
BAL,0x9e7cbc6e96993e7c5abb3ec4cb30aa8275618b2b,9612.486285687655,249,0.000319515636048127
BAL,0xd27d90b337717fd91c4d409f712b890d4ee2fdd6,9600.27034895047,250,0.0003191095826421193
BAL,0x29065a4c1f2f20d1e263930088890d6f49fe715a,9290.796002,251,0.0003088227650730075
BAL,0x3711273d7f5e62ffcc8cb52a804c2a948a376fbc,9226.73,252,0.00030669323388100264
BAL,0xb95a3cf26e19a94a0d96abb1b2131bc06c6b1054,9214.55,253,0.00030628837499939774
BAL,0x16b1e578f42851ad5a61bc1b7094909abad7fec8,9188.400000000009,254,0.0003054191582708292
BAL,0x38a4131a0fbfefee4b24ce66590f7ce23366b789,9154.467218102713,255,0.0003042912446313642
BAL,0x55031f623152cfb63c60a152238b9b3b28c568b0,9035.99551479047,256,0.00030035328721717496
BAL,0x00a3199f590c322ad9fed11159ba9606e50954c4,8902.60483848222,257,0.000295919428430091
BAL,0x3ca0cff855f870b7497ea3ce1283acade405ced4,8898.32,258,0.00029577700191812305
BAL,0x3058568088dd5206ec0f0670ac995979347329e2,8864.386,259,0.00029464904778935615
BAL,0xaa894aa257e4c727478342e000dd7aaa8c772549,8811.85,260,0.00029290276977589173
BAL,0x945e4b49e6f89566f4117dbdb9db7c3bdde27b9d,8772.926894016413,261,0.00029160897953310806
BAL,0xe4a3150d3928314f51f25b6d54b3854c4dcd3857,8654.779999999999,262,0.00028768181866475163
BAL,0x4f4495243837681061c4743b74b3eedf548d56a5,8505.614693247478,263,0.0002827236167545644
BAL,0x9c321cc40bd1a1b57f1172f1b3aab7a07bcee6e1,8404.766511158037,264,0.0002793714589374362
