token,month,incentive_emission_tokens,insider_unlock_tokens,burned_tokens
TAO,2041-04,6750.0,0,0.0
TAO,2041-05,6975.0,0,0.0
TAO,2041-06,6750.0,0,0.0
TAO,2041-07,6975.0,0,0.0
TAO,2041-08,6975.0,0,0.0
TAO,2041-09,6750.0,0,0.0
TAO,2041-10,6975.0,0,0.0
TAO,2041-11,6750.0,0,0.0
TAO,2041-12,6975.0,0,0.0
TAO,2042-01,6975.0,0,0.0
TAO,2042-02,6300.0,0,0.0
TAO,2042-03,6975.0,0,0.0
TAO,2042-04,6750.0,0,0.0
TAO,2042-05,6975.0,0,0.0
TAO,2042-06,6750.0,0,0.0
TAO,2042-07,6975.0,0,0.0
TAO,2042-08,6975.0,0,0.0
TAO,2042-09,6750.0,0,0.0
TAO,2042-10,6975.0,0,0.0
TAO,2042-11,6750.0,0,0.0
TAO,2042-12,6975.0,0,0.0
TAO,2043-01,6975.0,0,0.0
TAO,2043-02,6300.0,0,0.0
TAO,2043-03,6975.0,0,0.0
TAO,2043-04,6750.0,0,0.0
TAO,2043-05,6975.0,0,0.0
TAO,2043-06,6750.0,0,0.0
TAO,2043-07,6975.0,0,0.0
TAO,2043-08,6975.0,0,0.0
TAO,2043-09,6750.0,0,0.0
TAO,2043-10,6975.0,0,0.0
TAO,2043-11,6750.0,0,0.0
TAO,2043-12,6975.0,0,0.0
TAO,2044-01,6975.0,0,0.0
TAO,2044-02,6525.0,0,0.0
TAO,2044-03,6975.0,0,0.0
TAO,2044-04,6750.0,0,0.0
TAO,2044-05,6975.0,0,0.0
TAO,2044-06,6750.0,0,0.0
TAO,2044-07,6975.0,0,0.0
TAO,2044-08,6975.0,0,0.0
TAO,2044-09,6750.0,0,0.0
TAO,2044-10,6975.0,0,0.0
TAO,2044-11,6750.0,0,0.0
TAO,2044-12,6975.0,0,0.0
TAO,2045-01,6975.0,0,0.0
TAO,2045-02,6300.0,0,0.0
TAO,2045-03,6975.0,0,0.0
TAO,2045-04,6750.0,0,0.0
TAO,2045-05,6975.0,0,0.0
TAO,2045-06,6750.0,0,0.0
TAO,2045-07,6975.0,0,0.0
TAO,2045-08,6975.0,0,0.0
TAO,2045-09,6750.0,0,0.0
TAO,2045-10,6975.0,0,0.0
TAO,2045-11,6750.0,0,0.0
TAO,2045-12,6975.0,0,0.0
TAO,2046-01,6975.0,0,0.0
TAO,2046-02,6300.0,0,0.0
TAO,2046-03,6975.0,0,0.0
TAO,2046-04,6750.0,0,0.0
TAO,2046-05,6975.0,0,0.0
TAO,2046-06,6750.0,0,0.0
TAO,2046-07,6975.0,0,0.0
TAO,2046-08,6975.0,0,0.0
TAO,2046-09,6750.0,0,0.0
TAO,2046-10,6975.0,0,0.0
TAO,2046-11,6750.0,0,0.0
TAO,2046-12,6975.0,0,0.0
TAO,2047-01,6975.0,0,0.0
TAO,2047-02,6300.0,0,0.0
TAO,2047-03,6975.0,0,0.0
TAO,2047-04,6750.0,0,0.0
TAO,2047-05,6975.0,0,0.0
TAO,2047-06,6750.0,0,0.0
TAO,2047-07,6975.0,0,0.0
TAO,2047-08,6975.0,0,0.0
TAO,2047-09,6750.0,0,0.0
TAO,2047-10,6975.0,0,0.0
TAO,2047-11,6750.0,0,0.0
TAO,2047-12,6975.0,0,0.0
TAO,2048-01,6975.0,0,0.0
TAO,2048-02,6525.0,0,0.0
TAO,2048-03,6975.0,0,0.0
TAO,2048-04,6750.0,0,0.0
TAO,2048-05,6975.0,0,0.0
TAO,2048-06,6750.0,0,0.0
TAO,2048-07,6975.0,0,0.0
TAO,2048-08,6975.0,0,0.0
TAO,2048-09,6750.0,0,0.0
TAO,2048-10,6975.0,0,0.0
TAO,2048-11,6750.0,0,0.0
TAO,2048-12,6975.0,0,0.0
TAO,2049-01,6975.0,0,0.0
TAO,2049-02,6300.0,0,0.0
TAO,2049-03,6975.0,0,0.0
TAO,2049-04,6750.0,0,0.0
TAO,2049-05,6975.0,0,0.0
TAO,2049-06,6750.0,0,0.0
TAO,2049-07,6975.0,0,0.0
TAO,2049-08,6975.0,0,0.0
TAO,2049-09,6412.5,0,0.0
TAO,2049-10,3487.51,0,0.0
TAO,2049-11,3375.01,0,0.0
TAO,2049-12,3487.51,0,0.0
TAO,2050-01,3487.51,0,0.0
TAO,2050-02,3150.01,0,0.0
TAO,2050-03,3487.51,0,0.0
TAO,2050-04,3375.01,0,0.0
TAO,2050-05,3487.51,0,0.0
TAO,2050-06,3375.01,0,0.0
TAO,2050-07,3487.51,0,0.0
TAO,2050-08,3487.51,0,0.0
TAO,2050-09,3375.01,0,0.0
TAO,2050-10,3487.51,0,0.0
TAO,2050-11,3375.01,0,0.0
TAO,2050-12,3487.51,0,0.0
TAO,2051-01,3487.51,0,0.0
TAO,2051-02,3150.01,0,0.0
TAO,2051-03,3487.51,0,0.0
TAO,2051-04,3375.01,0,0.0
TAO,2051-05,3487.51,0,0.0
TAO,2051-06,3375.01,0,0.0
TAO,2051-07,3487.51,0,0.0
TAO,2051-08,3487.51,0,0.0
TAO,2051-09,3375.01,0,0.0
TAO,2051-10,3487.51,0,0.0
TAO,2051-11,3375.01,0,0.0
TAO,2051-12,3487.51,0,0.0
TAO,2052-01,3487.51,0,0.0
TAO,2052-02,3262.51,0,0.0
TAO,2052-03,3487.51,0,0.0
TAO,2052-04,3375.01,0,0.0
TAO,2052-05,3487.51,0,0.0
TAO,2052-06,3375.01,0,0.0
TAO,2052-07,3487.51,0,0.0
TAO,2052-08,3487.51,0,0.0
TAO,2052-09,3375.01,0,0.0
TAO,2052-10,3487.51,0,0.0
TAO,2052-11,3375.01,0,0.0
TAO,2052-12,3487.51,0,0.0
TAO,2053-01,3487.51,0,0.0
TAO,2053-02,3150.01,0,0.0
TAO,2053-03,3487.51,0,0.0
TAO,2053-04,3375.01,0,0.0
TAO,2053-05,3487.51,0,0.0
TAO,2053-06,3375.01,0,0.0
TAO,2053-07,3487.51,0,0.0
TAO,2053-08,3487.51,0,0.0
TAO,2053-09,3037.51,0,0.0
TAO,2053-10,1743.74,0,0.0
TAO,2053-11,1687.49,0,0.0
TAO,2053-12,1743.74,0,0.0
TAO,2054-01,1743.74,0,0.0
TAO,2054-02,1575.0,0,0.0
TAO,2054-03,1743.74,0,0.0
TAO,2054-04,1687.49,0,0.0
TAO,2054-05,1743.74,0,0.0
TAO,2054-06,1687.49,0,0.0
TAO,2054-07,1743.74,0,0.0
TAO,2054-08,1743.74,0,0.0
TAO,2054-09,1687.49,0,0.0
TAO,2054-10,1743.74,0,0.0
TAO,2054-11,1687.49,0,0.0
TAO,2054-12,1743.74,0,0.0
TAO,2055-01,1743.74,0,0.0
TAO,2055-02,1575.0,0,0.0
TAO,2055-03,1743.74,0,0.0
TAO,2055-04,1687.49,0,0.0
TAO,2055-05,1743.74,0,0.0
TAO,2055-06,1687.49,0,0.0
TAO,2055-07,1743.74,0,0.0
TAO,2055-08,1743.74,0,0.0
TAO,2055-09,1687.49,0,0.0
TAO,2055-10,1743.74,0,0.0
TAO,2055-11,1687.49,0,0.0
TAO,2055-12,1743.74,0,0.0
TAO,2056-01,1743.74,0,0.0
TAO,2056-02,1631.25,0,0.0
TAO,2056-03,1743.74,0,0.0
TAO,2056-04,1687.49,0,0.0
TAO,2056-05,1743.74,0,0.0
TAO,2056-06,1687.49,0,0.0
TAO,2056-07,1743.74,0,0.0
TAO,2056-08,1743.74,0,0.0
TAO,2056-09,1687.49,0,0.0
TAO,2056-10,1743.74,0,0.0
TAO,2056-11,1687.49,0,0.0
TAO,2056-12,1743.74,0,0.0
TAO,2057-01,1743.74,0,0.0
TAO,2057-02,1575.0,0,0.0
TAO,2057-03,1743.74,0,0.0
TAO,2057-04,1687.49,0,0.0
TAO,2057-05,1743.74,0,0.0
TAO,2057-06,1687.49,0,0.0
TAO,2057-07,1743.74,0,0.0
TAO,2057-08,1743.74,0,0.0
TAO,2057-09,1434.37,0,0.0
TAO,2057-10,871.88,0,0.0
TAO,2057-11,843.76,0,0.0
TAO,2057-12,871.88,0,0.0
TAO,2058-01,871.88,0,0.0
TAO,2058-02,787.51,0,0.0
TAO,2058-03,871.88,0,0.0
TAO,2058-04,843.76,0,0.0
TAO,2058-05,871.88,0,0.0
TAO,2058-06,843.76,0,0.0
TAO,2058-07,871.88,0,0.0
TAO,2058-08,871.88,0,0.0
TAO,2058-09,843.76,0,0.0
TAO,2058-10,871.88,0,0.0
TAO,2058-11,843.76,0,0.0
TAO,2058-12,871.88,0,0.0
TAO,2059-01,871.88,0,0.0
TAO,2059-02,787.51,0,0.0
TAO,2059-03,871.88,0,0.0
TAO,2059-04,843.76,0,0.0
TAO,2059-05,871.88,0,0.0
TAO,2059-06,843.76,0,0.0
TAO,2059-07,871.88,0,0.0
TAO,2059-08,871.88,0,0.0
TAO,2059-09,843.76,0,0.0
TAO,2059-10,871.88,0,0.0
TAO,2059-11,843.76,0,0.0
TAO,2059-12,871.88,0,0.0
TAO,2060-01,871.88,0,0.0
TAO,2060-02,815.63,0,0.0
TAO,2060-03,871.88,0,0.0
TAO,2060-04,843.76,0,0.0
TAO,2060-05,871.88,0,0.0
TAO,2060-06,843.76,0,0.0
TAO,2060-07,871.88,0,0.0
TAO,2060-08,871.88,0,0.0
TAO,2060-09,843.76,0,0.0
TAO,2060-10,871.88,0,0.0
TAO,2060-11,843.76,0,0.0
TAO,2060-12,871.88,0,0.0
TAO,2061-01,871.88,0,0.0
TAO,2061-02,787.51,0,0.0
TAO,2061-03,871.88,0,0.0
TAO,2061-04,843.76,0,0.0
TAO,2061-05,871.88,0,0.0
TAO,2061-06,843.76,0,0.0
TAO,2061-07,871.88,0,0.0
TAO,2061-08,871.88,0,0.0
TAO,2061-09,689.07,0,0.0
TAO,2061-10,435.94,0,0.0
TAO,2061-11,421.88,0,0.0
TAO,2061-12,435.94,0,0.0
TAO,2062-01,435.94,0,0.0
TAO,2062-02,393.75,0,0.0
TAO,2062-03,435.94,0,0.0
TAO,2062-04,421.88,0,0.0
TAO,2062-05,435.94,0,0.0
TAO,2062-06,421.88,0,0.0
TAO,2062-07,435.94,0,0.0
TAO,2062-08,435.94,0,0.0
TAO,2062-09,421.88,0,0.0
TAO,2062-10,435.94,0,0.0
TAO,2062-11,421.88,0,0.0
TAO,2062-12,435.94,0,0.0
TAO,2063-01,435.94,0,0.0
TAO,2063-02,393.75,0,0.0
TAO,2063-03,435.94,0,0.0
TAO,2063-04,421.88,0,0.0
TAO,2063-05,435.94,0,0.0
TAO,2063-06,421.88,0,0.0
TAO,2063-07,435.94,0,0.0
TAO,2063-08,435.94,0,0.0
TAO,2063-09,421.88,0,0.0
TAO,2063-10,435.94,0,0.0
TAO,2063-11,421.88,0,0.0
TAO,2063-12,435.94,0,0.0
TAO,2064-01,435.94,0,0.0
TAO,2064-02,407.82,0,0.0
TAO,2064-03,435.94,0,0.0
TAO,2064-04,421.88,0,0.0
TAO,2064-05,435.94,0,0.0
TAO,2064-06,421.88,0,0.0
TAO,2064-07,435.94,0,0.0
TAO,2064-08,435.94,0,0.0
TAO,2064-09,421.88,0,0.0
TAO,2064-10,435.94,0,0.0
TAO,2064-11,421.88,0,0.0
TAO,2064-12,435.94,0,0.0
TAO,2065-01,435.94,0,0.0
TAO,2065-02,393.75,0,0.0
TAO,2065-03,435.94,0,0.0
TAO,2065-04,421.88,0,0.0
TAO,2065-05,435.94,0,0.0
TAO,2065-06,421.88,0,0.0
TAO,2065-07,435.94,0,0.0
TAO,2065-08,435.94,0,0.0
TAO,2065-09,323.44,0,0.0
TAO,2065-10,217.97,0,0.0
TAO,2065-11,210.94,0,0.0
TAO,2065-12,217.97,0,0.0
TAO,2066-01,217.97,0,0.0
TAO,2066-02,196.88,0,0.0
TAO,2066-03,217.97,0,0.0
TAO,2066-04,210.94,0,0.0
TAO,2066-05,217.97,0,0.0
TAO,2066-06,210.94,0,0.0
TAO,2066-07,217.97,0,0.0
TAO,2066-08,217.97,0,0.0
TAO,2066-09,210.94,0,0.0
TAO,2066-10,217.97,0,0.0
TAO,2066-11,210.94,0,0.0
TAO,2066-12,217.97,0,0.0
TAO,2067-01,217.97,0,0.0
TAO,2067-02,196.88,0,0.0
TAO,2067-03,217.97,0,0.0
TAO,2067-04,210.94,0,0.0
TAO,2067-05,217.97,0,0.0
TAO,2067-06,210.94,0,0.0
TAO,2067-07,217.97,0,0.0
TAO,2067-08,217.97,0,0.0
TAO,2067-09,210.94,0,0.0
TAO,2067-10,217.97,0,0.0
TAO,2067-11,210.94,0,0.0
TAO,2067-12,217.97,0,0.0
TAO,2068-01,217.97,0,0.0
TAO,2068-02,203.91,0,0.0
TAO,2068-03,217.97,0,0.0
TAO,2068-04,210.94,0,0.0
TAO,2068-05,217.97,0,0.0
TAO,2068-06,210.94,0,0.0
TAO,2068-07,217.97,0,0.0
TAO,2068-08,217.97,0,0.0
TAO,2068-09,210.94,0,0.0
TAO,2068-10,217.97,0,0.0
TAO,2068-11,210.94,0,0.0
TAO,2068-12,217.97,0,0.0
TAO,2069-01,217.97,0,0.0
TAO,2069-02,196.88,0,0.0
TAO,2069-03,217.97,0,0.0
TAO,2069-04,210.94,0,0.0
TAO,2069-05,217.97,0,0.0
TAO,2069-06,210.94,0,0.0
TAO,2069-07,217.97,0,0.0
TAO,2069-08,217.97,0,0.0
TAO,2069-09,91.41,0,0.0
